競馬場,競走年月日,レース番号,発走時刻,競走種類名称,レース名,副賞名1,副賞名2,副賞名3,副賞名4,副賞名5,副賞名6,副賞名7,副賞名8,副賞名9,副賞名10,副賞名11,副賞名12,副賞名13,副賞名14,副賞名15,芝ダート区分,回り,距離,天候,馬場,頭数,条件,1着賞金(円),2着賞金(円),3着賞金(円),4着賞金(円),5着賞金(円),上がり4F,上がり3F,ハロンタイム1,ハロンタイム2,ハロンタイム3,ハロンタイム4,ハロンタイム5,ハロンタイム6,ハロンタイム7,ハロンタイム8,ハロンタイム9,ハロンタイム10,ハロンタイム11,ハロンタイム12,ハロンタイム13,ハロンタイム14,ハロンタイム15,コーナー名称1,コーナー名称2,コーナー名称3,コーナー名称4,コーナー名称5,コーナー名称6,コーナー名称7,コーナー名称8,コーナー通過順1,コーナー通過順2,コーナー通過順3,コーナー通過順4,コーナー通過順5,コーナー通過順6,コーナー通過順7,コーナー通過順8
佐賀,20260504,4,1645,普通,Ｃ２－９組,,,,,,,,,,,,,,,,ダート,右,1300,晴,重,12,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,53.1,40.0,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"2,12,(9,11,10)-3,(7,6),(4,8),(1,5)","2,12,(9,11),10,(3,7),6,(4,8)-(1,5)","(2,12),(9,11),10,(7,6),(3,4,8,5)-1","12,(2,7,9),(11,10),(3,6),8,(4,5),1",,,,
佐賀,20260504,5,1715,普通,Ｃ２－８組,,,,,,,,,,,,,,,,ダート,右,1300,晴,重,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,52.8,40.0,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"11,(1,2,6,10),3,5-9,4-7","11,(6,10),(1,2),3,5,9,4-7","(11,6),(3,1,10),(2,9),(4,5)=7","(5,6,9),(4,3,11),(1,10),2-7",,,,
佐賀,20260504,6,1750,普通,Ｃ１－９組,,,,,,,,,,,,,,,,ダート,右,1300,晴,重,9,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,51.6,38.2,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"3,6,(2,9),7,1,(5,8)=4","3,6,(2,9),7,1,(5,8)=4","3,9-8,(2,7)-1,5,6=4","3,9,(2,8),1-7-5,6-4",,,,
佐賀,20260504,7,1825,普通,Ｃ１－８組,,,,,,,,,,,,,,,,ダート,右,1400,晴,重,10,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,52.0,38.8,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"4,5,3,9,8,(1,10),(7,2)-6","4,5,(3,9),8,(1,10),7,2-6","(4,5),(3,9),8,(1,10),7,2=6","5,9-4,(3,8)-10,7,1,2-6",,,,
佐賀,20260504,8,1900,普通,みどりの日賞Ｂ－３組,,,,,,,,,,,,,,,,ダート,右,1400,晴,重,11,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,52.2,39.7,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"1,5,11,7,9,10,3,6,8,(2,4)","1,5,(7,11),9,10,3,6-8,(2,4)","(1,5,11),7,9-(3,10),6-8-4,2","(5,11),(7,9)-1,(10,6),(8,3)-(2,4)",,,,
佐賀,20260504,9,1935,普通,メイ特選Ｃ１,,,,,,,,,,,,,,,,ダート,右,1750,晴,重,11,"サラブレッド系　一般 定量",600000,210000,120000,90000,60000,52.7,39.6,,,,,,,,,,,,,,,,３角,４角,１角,２角,３角,４角,,,"6,8,1,(3,7,11)-(9,10),4,5-2","6,(1,8),11-3-7,(4,9,10),5-2","6,(1,8),11,3,5,7,10,(4,9)-2","6,8,1,11,(5,3),(2,4,9,7,10)","(6,8),1-(2,5,3,10),11-(4,9),7","(8,1),5-(6,3),(10,9),(2,11),4,7",,
佐賀,20260504,10,2010,特別,シャイニングスター特別３歳,佐賀新聞社社長賞,,,,,,,,,,,,,,,ダート,右,1400,晴,重,10,"サラブレッド系　３歳 別定",1000000,350000,200000,150000,100000,52.3,39.2,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"10,3,8,2,(7,6)-(5,9),4-1","10,3-8-6,2,7,9,(5,4),1","10,3,8,2,6,7,1,4,(5,9)","10,(2,3),(7,8)-6,1,(5,9,4)",,,,
佐賀,20260504,11,2040,普通,ＳＡＧＡリベンジャーズジョッキーズＣ２－１１組,開催執務委員長賞（騎手１着）,,,,,,,,,,,,,,,ダート,右,1400,晴,重,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,53.4,40.4,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"2,9,7,8,11,1,6,(3,4)-10,5","2,9,7,8,1,11,3,4,6,5,10","2,(7,9,8),(1,3,4)-11,5,6-10","(1,7,2),(8,3)-(5,9),4,(11,6)-10",,,,
佐賀,20260509,1,1520,普通,３歳－８組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,53.4,39.8,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(7,9),10,3,(2,1,4,5)-8-11","7,9,10,3,(2,1,4)-5-8,11","7,(9,10),4,3-1,2,5-11,8","(7,10),3,(9,4)-1-5-11,2,8",,,,
佐賀,20260509,2,1555,普通,Ｃ２－５組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,53.2,40.3,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"8,10,(1,11),7,(3,6),2,(4,5),9","8,10,11,1,(6,7),2,3,4,5-9","8,10,11,(1,6,7)-4-(2,3),5,9","8,1,(10,7),6,11,4,5,(9,2)-3",,,,
佐賀,20260509,3,1625,普通,Ｃ２－４組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,52.9,39.8,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"1,(4,8),6,3,2,10,5,9,(7,11)","1,4,8,(3,6),2,10,(5,9),(7,11)","1,4,(6,8),3,9,2,(5,10),7,11","(1,4),6,(3,8),9-(11,5,7),(2,10)",,,,
佐賀,20260509,4,1700,準重賞,菊池川（きくちがわ）賞Ａ１・Ａ２,佐賀県議会議長賞,,,,,,,,,,,,,,,ダート,右,1400,晴,良,7,"サラブレッド系　一般 別定",2500000,875000,500000,375000,250000,50.2,37.8,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"4,(1,6),7,3,(2,5)","4,6,1,7,3,5,2","(4,6),1,7-(3,5)-2","6,4,(1,7)-3,5,2",,,,
佐賀,20260509,5,1735,普通,Ｃ２－３組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,52.7,39.4,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"4,10,(6,11),1,7,3,5,2,8-9","(4,10),11,6,(1,7),3,5,2,8-9","2,4,10,1,(7,5),(6,11),3,8-9","2,4,7,(1,10),(3,5),(6,8)-9-11",,,,
佐賀,20260509,6,1805,普通,Ｃ１－１１組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,10,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,52.6,39.6,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"9-7-6,(1,8),(4,5),10,2,3","9-7-(1,6),(4,8)-5,2,10,3","7,(9,6),4-(1,8)-5-(3,2)-10","(7,6),4,(9,1),8,(3,5)-2-10",,,,
佐賀,20260509,7,1835,普通,Ｃ１－１０組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,12,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,51.9,38.5,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"4,(1,6),(2,11),(3,8,12),(5,10)-(7,9)","4,(1,6),2,11,3,(8,12),5,10,7,9","4,11,(1,6),2-(3,8),(12,10),5,9,7","4-11,(1,6),2-10,8-(3,5),9,(7,12)",,,,
佐賀,20260509,8,1905,普通,ＡＩパッカル賞Ｂ－４組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,51.2,38.6,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"2,(3,8),(5,6)=7-4,9,1-(10,11)","(2,8),3,(5,6)-7-4-9,1-10-11","(2,8),(5,6),3,7,4-9,1,(10,11)","7,2,8,(4,5),6,10,(3,9,1,11)",,,,
佐賀,20260509,9,1935,普通,アイスクリームの日賞Ａ１・Ａ２,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,10,"サラブレッド系　一般 別定",1000000,350000,200000,150000,100000,52.2,39.4,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(5,7,10)-(1,8)-3,2,6,4-9","(5,7),10-8,1-3-2,6,4=9","5,7,10,(8,3)-1,(4,6)-2=9","3,5-4,8,(7,10,6),1-2=9",,,,
佐賀,20260509,10,2010,普通,小満（しょうまん）特選Ｃ２,,,,,,,,,,,,,,,,ダート,右,1750,晴,良,11,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,53.1,39.9,,,,,,,,,,,,,,,,３角,４角,１角,２角,３角,４角,,,"4,10,(5,11),3,7,(1,2),(6,8)-9","4,10,5,11,3-7,1-2,6,8-9","4,10,5,11,3-7,1,6,2,8-9","4,10,(5,11),3,(1,7)-6,8,2,9","4,3-5,(10,11),1,7,8,(9,6)-2","3,(5,4)-1,9-8,(10,11),7-6-2",,
佐賀,20260509,11,2040,普通,ＳＡＧＡリベンジャーズ３歳－１１組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,12,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,51.7,38.7,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"10,(2,11),(5,12),(3,4),(6,8),(1,9),7","10,(2,11),12,5,4,3,6,1,9,7,8","10,(2,11),3,(5,12,6),4,(1,9)-7,8","10,2,3-5,(1,11,12),(7,6,9),4-8",,,,
佐賀,20260510,1,1550,普通,３歳－１０組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,8,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,54.3,41.0,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"1,(7,8),6-5-3,2,4","1,(7,8),6,5-(3,2)-4","1,8,6,5,7,2-3-4","8,1,6-(5,2)-3,7,4",,,,
佐賀,20260510,2,1620,普通,３歳－９組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,10,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,53.3,40.1,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"9,10,(3,4),2,(7,8,6)=1=5","9,(4,10),3,2,6,7,8-1=5","9,(4,10)-2,3,7,6-8-1=5","9,4,(3,10),2-7-6-8,1=5",,,,
佐賀,20260510,3,1650,普通,Ｃ２－７組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,12,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,52.2,39.2,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(2,8),(1,6),(5,12),7-(3,10)-11-(4,9)","2,8,(1,6),12,5,7-3,10,11-(4,9)","(2,8,6),1,12-(7,5)-(3,10)-11-4,9","6-(8,1),2,12,5,(7,10)-3,11-4,9",,,,
佐賀,20260510,4,1725,重賞,"第９回 佐賀スプリングカップオープン",エフエム佐賀社長賞,佐賀県開拓畜産事業協同組合代表理事長賞,佐賀県馬主会会長賞,佐賀県知事賞,佐賀県競馬組合管理者賞,,,,,,,,,,,ダート,右,1800,晴,良,12,"サラブレッド系　３歳以上 定量",4000000,1400000,800000,600000,400000,51.7,38.3,,,,,,,,,,,,,,,,３角,４角,１角,２角,３角,４角,,,"5,(7,8),2,(6,10),11,3,9,12,1,4","5,7,(2,8)-(6,10)-11,3,(9,12),(1,4)","5-(2,7),8,(6,10)-(3,11),(9,12),1,4","5-2,7,8,(6,10),(3,11),9,(1,12),4","5,(2,7,8),10,(3,9,11),1,(6,12),4","5,(7,11),10-9,8,(2,1),12-4,3-6",,
佐賀,20260510,5,1800,普通,かに座特選Ｃ２,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,12,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,52.4,39.3,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"6,7,(3,9),(1,4,8),5,12,10,11-2","6,7,3,9,(1,4),(5,8)-12,10,11-2","6,7,3,4,9,12,5,(1,8),10,11=2","6,(3,4,12)-7,(1,9,5)-(10,8),11=2",,,,
佐賀,20260510,6,1830,普通,Ｃ２－６組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,10,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,51.8,39.2,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"1,7,(5,9),(6,8,10)-4-(2,3)","1,7,(5,9),(6,8,10)-4-(2,3)","1,7,(5,9),(8,10),6,4-2-3","1,7,5,9,8,6,10,4,2-3",,,,
佐賀,20260510,7,1905,普通,ＫＹＵＳＨＵ　ＤＲＥＡＭ賞Ｃ１－１３組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,11,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,51.1,37.5,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(1,11),4,9,(3,5),6,10,(2,7,8)","1,11,4,(3,9),5,6,2,(7,10),8","(1,11,4),3,5-(9,6),(2,7)-8,10","1,4,3,5,11,(6,7),(2,9)-8,10",,,,
佐賀,20260510,8,1935,普通,サガデーナイト競馬賞Ｃ１－１２組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,12,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,51.5,38.9,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"5,6,(3,10),(8,11),9,1-7,4,12,2","5,6,3,10,(8,11),9,1,4,7,12,2","5-6,3,11,(8,10),(4,9),1,(7,12),2","5-3,(6,11),(8,4),2,(1,12),10,9,7",,,,
佐賀,20260510,9,2010,普通,母の日賞Ｂ－５組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,50.5,38.2,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"4,(10,9),(3,7,2),1,8,11,5-6","4,10,9,(3,7),2,1-8,(5,11)-6","4-10,(3,7,9),1-2,5,8,11-6","4-10,7,3,1,9-5-8,(2,11)-6",,,,
佐賀,20260510,10,2040,普通,ＳＡＧＡリベンジャーズダッシュ３歳－１２組,,,,,,,,,,,,,,,,ダート,右,900,晴,良,10,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,48.5,36.7,,,,,,,,,,,,,,,,３角,４角,,,,,,,"10,3-9,(1,4)-2,6,5,(7,8)","10=3-9-4,6-2,1,(5,8),7",,,,,,
佐賀,20260516,1,1555,普通,パッカルくんのおとしもの賞３歳－３組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,12,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,53.5,40.7,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"12,6,8,(9,11)-(1,10),4,(3,7),5,2","12,6,8,9,11,1-(4,10),(3,7,2),5","(12,6,8)-(9,11)-1,4,2,7,3,10-5","(6,8)-(12,11),9,(7,2),4-(3,1)-10,5",,,,
佐賀,20260516,2,1625,普通,Ｃ２－１４組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,52.9,40.0,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"8,9,(1,4)-7,(2,10),(3,11),6-5","(8,9),(1,4)-7-(2,10),(3,11)-6-5","(8,9)-1,7,4,10,(2,11)-3-(6,5)","9,8,7-1,(10,11),(2,3),4-5-6",,,,
佐賀,20260516,3,1700,特別,カーネーション特別Ｂ,サガテレビかちスポ賞,,,,,,,,,,,,,,,ダート,右,1300,晴,良,10,"サラブレッド系　一般 別定",1000000,350000,200000,150000,100000,51.1,39.2,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"9,8,2-(4,10),(3,1,7),6-5","9,8-2,4,10,(3,6),1,7-5","9-8,2,6,3,(4,1,7),10-5","9-2,6-3-1,8,7,(4,10),5",,,,
佐賀,20260516,4,1735,普通,Ｃ２－１３組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,10,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,52.0,39.1,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(2,5),8,3,(6,7)-(1,9),10,4","2,5,8,3,7,6-(1,10),9-4","2,8,(3,5),7,6,10,4,1-9","(2,8),(3,7),6,(1,10),4,5-9",,,,
佐賀,20260516,5,1805,普通,Ｃ１－５組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,52.6,39.9,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"5,8-6,11,(2,7),1,(4,9,10),3","5,8,(6,11),(2,7),1,4,9,10,3","5,8,(2,6),(1,11),7-4,(9,10),3","2,(5,8),1,6,11,(4,7),(3,9)-10",,,,
佐賀,20260516,6,1835,普通,Ｃ１－４組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,52.4,39.6,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"11,4,(1,2),3,5,(7,10),6,8,9","11,4,(1,2),3,(7,5),10,(8,6)-9","11,4,(1,2),(7,3,5)-6,8,10,9","11,4,(7,1,5),2,3-(8,6)-9-10",,,,
佐賀,20260516,7,1905,普通,サガデーナイト競馬賞Ｃ１－３組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,51.4,38.7,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(1,9,10),(2,6),(4,11),8,5-3,7","(1,9,10),(2,6),(4,11)-(5,8)-3,7","1,(9,10),4,6,(2,11)-(5,8,3)-7","(1,9)-10,4,6-11,(8,3),2,(5,7)",,,,
佐賀,20260516,8,1935,普通,ギガンテウム賞Ａ２・Ｂ,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,10,"サラブレッド系　一般 別定",1000000,350000,200000,150000,100000,53.4,40.7,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"4,8,6-1,(3,7)-9-10-2,5","4-8-6,1,7,3-9,10-2,5","4-(8,1),7,(6,3),9,10,5-2","4,(8,1),5,(3,7),(6,9),10-2",,,,
佐賀,20260516,9,2010,特別,鯱の門（しゃちのもん）特別３歳,佐賀新聞社社長賞,佐賀県馬主会会長賞,（九州優駿栄城賞１着優先）,,,,,,,,,,,,,ダート,右,1800,晴,良,7,"サラブレッド系　３歳 定量",1000000,350000,200000,150000,100000,53.3,40.0,,,,,,,,,,,,,,,,３角,４角,１角,２角,３角,４角,,,"4,(1,6),2-7,5-3","4-1,(6,2)-7,5,3","4=(6,1),2-(5,7),3","4=1,6,2,5,7,3","4-(1,2)-6,5,3,7","4,(5,2),(6,7,3),1",,
佐賀,20260516,10,2040,普通,ＳＡＧＡリベンジャーズドリームＣ２－１６組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,53.9,40.8,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"8,9,(6,3,11)-(2,7),1,4,10,5","8,9,11,6,3-(2,7),4,(1,10)-5","8,9,11,6,3,10,2,(1,7),4-5","9,8-6,(2,3)-10-(1,11),(4,7)-5",,,,
佐賀,20260517,1,1550,普通,３歳－４組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,10,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,52.5,38.7,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"2,(3,5),6,(7,8),1,9,10-4","2,5,3,6,7,8,1,(10,9),4","2,(5,6),3,(7,8),1,(10,9),4","3,2,(5,6),(4,8),(1,7)-10,9",,,,
佐賀,20260517,2,1620,普通,Ｃ２－１２組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,10,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,53.8,40.5,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"1,2,7,8,(5,6),9,10-4-3","(1,2),8,7,6,5,9-(10,4)-3","1,(2,8),7,6,(5,9)-10,4=3","(1,8),2,7-6,10,(5,9),4=3",,,,
佐賀,20260517,3,1650,普通,Ｃ２－１１組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,53.9,40.7,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"5,7,(2,10),1,(4,8),11,3,9-6","5,7,(2,10),1,4,8,(3,11),9-6","5,7,2,10,1,4-8,3,11,9=6","5,7,4,2,(1,10),(3,8),11,9=6",,,,
佐賀,20260517,4,1725,重賞,"第１回 佐賀かささぎスプリント３歳オープン",株式会社ウエスト社長賞,佐賀県馬主会会長賞,佐賀県知事賞,佐賀県競馬組合管理者賞,,,,,,,,,,,,ダート,右,1300,晴,良,12,"サラブレッド系　３歳 定量",4000000,1400000,800000,600000,400000,51.5,38.8,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(1,7),(2,12),11,10,(3,4),8,5,6,9","1,7,2-(3,12,11),4,(5,10),8-9,6","(1,7)-(3,2),11,(12,10),4,5,9-(8,6)","(1,7),(2,10),3-(9,12)-11,(5,4),6-8",,,,
佐賀,20260517,5,1800,普通,Ｃ１－７組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,9,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,51.9,39.3,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"8,(3,5)-(4,7),6-2,9-1","8,(3,5),7,4,6-2-9-1","8,3,(5,6),7-4,2-9,1","8,(3,6)-7,5-2,4-1,9",,,,
佐賀,20260517,6,1835,普通,Ｃ１－６組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,9,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,52.0,39.2,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"6,(1,8),(5,7),(2,4),3,9","6,(1,8),5,7-4,(2,3)-9","(6,8),(1,7),5,4,3-2,9","(6,8),1,7,(3,5,4)-9,2",,,,
佐賀,20260517,7,1905,普通,サガデーナイト競馬賞Ｂ－３組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,9,"サラブレッド系　一般 定量",700000,245000,140000,105000,70000,52.4,39.3,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"3,(4,5),(6,7),1,9-2,8","3,5,7,4,6,1,9-2,8","3,5,7-(4,6),8,(2,1,9)","3,5,7,(2,4,8),(9,6),1",,,,
佐賀,20260517,8,1935,普通,フクシア賞Ａ２,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,7,"サラブレッド系　一般 定量",1000000,350000,200000,150000,100000,50.2,37.5,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(2,6,7)-5,(4,1),3","(2,6),7-(4,5),1,3","(2,6),(7,5),4-1,3","2-5,6-(4,7,3),1",,,,
佐賀,20260517,9,2010,普通,エメラルド特選Ｃ１,,,,,,,,,,,,,,,,ダート,右,1800,晴,良,11,"サラブレッド系　一般 定量",600000,210000,120000,90000,60000,52.5,39.3,,,,,,,,,,,,,,,,３角,４角,１角,２角,３角,４角,,,"(3,11),2,(4,9),10,7,5-8,1-6","3,11,(2,4),(9,10),7-5,8,1,6","(7,3),11,(2,4),10,9-5,8-1-6","3,(7,11),(2,4),(9,10),8,5-1-6","(3,11),8,(2,4),10,9,(7,5)-1-6","11,(8,3,2,4,10),(9,5)-7-6,1",,
佐賀,20260517,10,2040,普通,ＳＡＧＡリベンジャーズＣ２－１５組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,12,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,54.8,41.3,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"4,7,9,1,2,12-8,(5,10),3,11,6","4,7,(1,9),2,12,8,5,(3,10),11,6","4,9,(1,7),(12,2),(5,8)-3,(11,10),6","(12,1),4,(9,5),2,7,8,11,3-10,6",,,,
佐賀,20260518,1,1525,普通,３歳－７組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,11,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,54.0,40.6,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"10-(3,9),4,2,8-6,(1,7)-5-11","10,9,3,(2,4,8)-6,(1,7)-5=11","10,9,(3,8)-4,2,1,(6,7)=(5,11)","10,(3,9),8,1-2,(4,7)-6=11,5",,,,
佐賀,20260518,2,1600,普通,３歳－６組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,10,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,52.1,39.1,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"2,6,(4,10),8,1,9,(3,7),5","2,6,4,10,8,(1,9),(3,7)-5","2,(4,6)-10,(1,8),(9,5)-(3,7)","2-4-6,1-8,5,(9,10),(3,7)",,,,
佐賀,20260518,3,1630,普通,３歳－５組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,12,"サラブレッド系　３歳 定量",500000,175000,100000,75000,50000,53.7,40.4,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"(4,7),(1,6),2,12,3,5,10,9,8-11","(4,7),(1,6),2,12,3,5-10,9,8,11","4,7,(1,12),2-(3,6,5),9-(10,8),11","4,12,1-(3,5),9,7,2,8,(10,11),6",,,,
佐賀,20260518,4,1705,普通,Ｃ２－９組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,10,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,51.0,38.1,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"3,4,5,6,2,10,8,9-7","3,4,5,6,2,10-9,8,7","3,4,5,6,(2,10)-9,8,7","3-(5,4),6,10,2-9,(7,8)",,,,
佐賀,20260518,5,1745,普通,Ｃ２－８組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,11,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,52.3,39.6,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"8,11,(1,5)-10-9,(2,3),(7,6),4","8,11,1,5-10-9,7,(2,3,6)-4","(8,11,5),1-10,6,(2,3,9),7-4","5,(8,11)-(1,10),2,3,(9,6)-7-4",,,,
佐賀,20260518,6,1815,普通,Ｃ２－７組,,,,,,,,,,,,,,,,ダート,右,1300,晴,良,12,"サラブレッド系　一般 定量",450000,158000,90000,68000,45000,51.8,39.1,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"3,4,6-1,(8,10),7,11,(2,5,9)-12","(3,4),6,1,(8,10),11,7,5,(2,9)-12","3,(4,10),6-1,8,11,5,7,(2,9),12","10,(3,4)-11,8,6,(1,5),7,(9,12),2",,,,
佐賀,20260518,7,1845,普通,Ｃ１－９組,,,,,,,,,,,,,,,,ダート,右,1400,晴,良,9,"サラブレッド系　一般 定量",500000,175000,100000,75000,50000,52.7,39.5,,,,,,,,,,,,,,,,１角,２角,３角,４角,,,,,"2,8,(1,9),4,(3,7),5,6","2-8,(1,9),4,3,5,7,6","2-(1,9),5,8,3,4,7,6","2-5,9,3,1,(6,7),8,4",,,,
